"x"
"115";"indringingsweerstand_min_perceel_(50,85]"
"116";"diepte_min_weerstand_insteek_[0,10]"
"117";"diepte_min_weerstand_insteek_(10,20]"
"118";"diepte_min_weerstand_insteek_(20,30]"
"119";"diepte_min_weerstand_insteek_(30,40]"
"120";"diepte_min_weerstand_insteek_(40,50]"
"121";"diepte_min_weerstand_insteek_(50,85]"
"122";"diepte_min_weerstand_oever_[0,10]"
"123";"diepte_min_weerstand_oever_(10,20]"
"124";"diepte_min_weerstand_oever_(20,30]"
"125";"diepte_min_weerstand_oever_(30,40]"
"126";"diepte_min_weerstand_oever_(40,50]"
"127";"diepte_min_weerstand_oever_(50,85]"
"128";"diepte_min_weerstand_perceel_[0,10]"
"129";"diepte_min_weerstand_perceel_(10,20]"
"130";"diepte_min_weerstand_perceel_(20,30]"
"131";"diepte_min_weerstand_perceel_(30,40]"
"132";"diepte_min_weerstand_perceel_(40,50]"
"133";"diepte_min_weerstand_perceel_(50,85]"
"134";"waterzone_1_breedte_cm"
"135";"oeverzone_2a_breedte_cm"
"136";"oeverzone_2b_breedte_cm"
"137";"terzone_3_breedte_cm"
"138";"waterzone_1_kaal_perc"
"139";"waterzone_1_subm_tot_perc"
"140";"waterzone_1_natans_perc"
"141";"waterzone_1_kroos_perc"
"142";"waterzone_1_flab_perc"
"143";"waterzone_1_emers_perc"
"144";"oeverzone_2a_kaal_perc"
"145";"oeverzone_2a_subm_tot_perc"
"146";"oeverzone_2a_natans_perc"
"147";"oeverzone_2a_emers_perc"
"148";"oeverzone_2a_kraggen_perc"
"149";"oeverzone_2a_ter_gras_kruid_perc"
"150";"oeverzone_2a_hout_perc"
"151";"oeverzone_2b_kaal_perc"
"152";"oeverzone_2b_emers_perc"
"153";"oeverzone_2b_kraggen_perc"
"154";"oeverzone_2b_ter_gras_kruid_perc"
"155";"oeverzone_2b_ter_prodgras_perc"
"156";"oeverzone_2b_hout_perc"
"157";"terzone_3_kaal_perc"
"158";"terzone_3_ter_gras_kruid_perc"
"159";"terzone_3_emers_perc"
"160";"terzone_3_ter_prodgras_perc"
"161";"terzone_3_hout_perc"
"162";"perceel_4_kaal_perc"
"163";"perceel_4_ter_gras_kruid_perc"
"164";"perceel_4_ter_prodgras_perc"
"165";"perceel_4_hout_perc"
"166";"waterzone_1_gem_veg_diepte_cm"
"167";"waterzone_1_min_veg_diepte_cm"
"168";"oeverzone_2a_gem_veg_hoogte_cm"
"169";"oeverzone_2b_gem_veg_hoogte_cm"
"170";"terzone_3_gem_veg_hoogte_cm"
"171";"oeverzone_2b_vertrapping_schade"
"172";"oeverzone_2b_vertrapping_lengte_perc"
"173";"terzone_3_vertrapping_schade"
"174";"terzone_3_vertrapping_lengte_perc"
"175";"waterzone_1_veg_schade_totaal"
"176";"oeverzone_2a_veg_schade_totaal"
"177";"oeverzone_2b_veg_schade_totaal"
"178";"terzone_3_veg_schade_totaal"
"179";"oeverzone_2_veg_vorigjaar"
"180";"karper_brasem"
"181";"rivierkreeft"
"182";"Afstand_startpunt_eindpunt_m"
"183";"Start_traject_lat_veg"
"184";"Start_traject_long_veg"
"185";"Start_traject_accur_m"
"186";"End_traject_lat_veg"
"187";"End_traject_long_veg"
"188";"End_traject_accur_m_veg"
"189";"start_traject_altitude"
"190";"end_traject_altitude"
"191";"waterzone_1_veg_schade_oorzaak_baggerbeheer"
"192";"waterzone_1_veg_schade_oorzaak_maaibeheer"
"193";"waterzone_1_veg_schade_oorzaak_onbekend"
"194";"waterzone_1_veg_schade_oorzaak_rivierkreeft"
"195";"waterzone_1_veg_schade_oorzaak_vee"
"196";"waterzone_1_veg_schade_oorzaak_vogels"
"197";"oeverzone_2a_veg_schade_oorzaak_baggerbeheer"
"198";"oeverzone_2a_veg_schade_oorzaak_maaibeheer"
"199";"oeverzone_2a_veg_schade_oorzaak_onbekend"
"200";"oeverzone_2a_veg_schade_oorzaak_overig_zie_text"
"201";"oeverzone_2a_veg_schade_oorzaak_rivierkreeft"
"202";"oeverzone_2a_veg_schade_oorzaak_vee"
"203";"oeverzone_2a_veg_schade_oorzaak_vogels"
"204";"oeverzone_2b_veg_schade_oorzaak_maaibeheer"
"205";"oeverzone_2b_veg_schade_oorzaak_onbekend"
"206";"oeverzone_2b_veg_schade_oorzaak_overig_zie_text"
"207";"oeverzone_2b_veg_schade_oorzaak_vee"
"208";"oeverzone_2b_veg_schade_oorzaak_vogels"
"209";"terzone_3_veg_schade_oorzaak_baggerbeheer"
"210";"terzone_3_veg_schade_oorzaak_maaibeheer"
"211";"terzone_3_veg_schade_oorzaak_onbekend"
"212";"terzone_3_veg_schade_oorzaak_overig_zie_text"
"213";"terzone_3_veg_schade_oorzaak_vee"
"214";"terzone_3_veg_schade_oorzaak_vogels"
"215";"waterzone_1_emers_m"
"216";"oeverzone_2a_emers_m"
"217";"oeverzone_2b_emers_m"
"218";"jaar_veg"
"219";"n_soorten_sub_zone1"
"220";"n_soorten_oev_zone2"
"221";"n_soorten_oev_zone2a"
"222";"n_soorten_oev_zone2b"
"223";"aantal_soorten_totaal"
"224";"aantal_waterplanten_totaal"
"225";"aantal_oeverplanten_totaal"
"226";"aantal_droge_soorten_totaal"
"227";"aandeel_droge_soorten_abun_totaal"
"228";"shannon_index_totaal"
"229";"aantal_soorten_zone_1"
"230";"aantal_waterplanten_zone_1"
"231";"aantal_oeverplanten_zone_1"
"232";"aantal_droge_soorten_zone_1"
"233";"aandeel_droge_soorten_abun_zone_1"
"234";"shannon_index_zone_1"
"235";"aantal_soorten_zone_2"
"236";"aantal_waterplanten_zone_2"
"237";"aantal_oeverplanten_zone_2"
"238";"aantal_droge_soorten_zone_2"
"239";"aandeel_droge_soorten_abun_zone_2"
"240";"shannon_index_zone_2"
"241";"indicator_abundance"
"242";"aantal_soorten"
"243";"stikstof"
"244";"structuur"
"245";"indicator_score"
"246";"soorten_score"
"247";"stikstof_score"
"248";"structuur_score"
"249";"oeverindex"
"250";"EKR_score"
"251";"Abundantie groeivormen macrofyten"
"252";"Soortensamenstelling Macrofyten"
"253";"Soortensamenstelling Helofyten"
"254";"Soortensamenstelling Hydrofyten"
"255";"Sloot_nr_clust"
"256";"clusters"
"257";"trofie"
"258";"afwatopp"
"259";"drlg"
"260";"breedtewl"
"261";"A_SOM_LOI"
"262";"A_CLAY_MI"
"263";"AAN_id"
"264";"Shape_Area"
"265";"nr_SB"
"266";"vochtgeh_%_SB"
"267";"bulk density_kg DW/L FW_SB"
"268";"OS gehalte_%_SB"
"269";"Al_mmol/kg DW_SB"
"270";"Ca_mmol/kg DW_SB"
"271";"Cl _mmol/kg DW_SB"
"272";"Fe_mmol/kg DW_SB"
"273";"K_mmol/kg DW_SB"
"274";"Mg_mmol/kg DW_SB"
"275";"Mn_mmol/kg DW_SB"
"276";"Na_mmol/kg DW_SB"
"277";"P_mmol/kg DW_SB"
"278";"S_mmol/kg DW_SB"
"279";"Si_mmol/kg DW_SB"
"280";"Zn_mmol/kg DW_SB"
"281";"Fe/S_DW_SB"
"282";"Fe/P_DW_SB"
"283";"Al_mmol/l FW_SB"
"284";"Ca_mmol/l FW_SB"
"285";"Cl_mmol/l FW_SB"
"286";"Fe_mmol/l FW_SB"
"287";"K_mmol/l FW_SB"
"288";"Mg_mmol/l FW_SB"
"289";"Mn_mmol/l FW_SB"
"290";"Na_mmol/l FW_SB"
"291";"P_mmol/l FW_SB"
"292";"S_mmol/l FW_SB"
"293";"Si_mmol/l FW_SB"
"294";"Zn_mmol/l FW_SB"
"295";"nr lab_PW"
"296";"pH_PW"
"297";"alk_meq/l_PW"
"298";"ext__PW"
"299";"EGV_µs/cm_PW"
"300";"TIC conc _µmol/l_PW"
"301";"CO2_µmol/l_PW"
"302";"HCO3_µmol/l_PW"
"303";"NO3_µmol/l_PW"
"304";"NH4_µmol/l_PW"
"305";"Na_µmol/l_PW"
"306";"K_µmol/l_PW"
"307";"Cl_µmol/l_PW"
"308";"Al_µmol/l_PW"
"309";"Ca_µmol/l_PW"
"310";"Cl_2_µmol/l_PW"
"311";"Fe_µmol/l_PW"
"312";"K_2_µmol/l_PW"
"313";"Mg_µmol/l_PW"
"314";"Mn_µmol/l_PW"
"315";"Na_2_µmol/l_PW"
"316";"P_µmol/l_PW"
"317";"S_µmol/l_PW"
"318";"Si_µmol/l_PW"
"319";"Zn_µmol/l_PW"
"320";"Fe/P_PW"
"321";"nr lab_OW"
"322";"pH_OW"
"323";"alk_meq/l_OW"
"324";"ext.__OW"
"325";"turb. _NTU_OW"
"326";"EGV_µs/cm_OW"
"327";"TIC conc _µmol/l_OW"
"328";"CO2_µmol/l_OW"
"329";"HCO3_µmol/l_OW"
"330";"NO3_µmol/l_OW"
"331";"NH4_µmol/l_OW"
"332";"Anorg N_OW"
"333";"PO4_µmol/l_OW"
"334";"Na_µmol/l_OW"
"335";"K_µmol/l_OW"
"336";"Cl_µmol/l_OW"
"337";"Al_µmol/l_OW"
"338";"Ca_µmol/l_OW"
"339";"Cl_2_µmol/l_OW"
"340";"Fe_µmol/l_OW"
"341";"K_2_µmol/l_OW"
"342";"Mg_µmol/l_OW"
"343";"Mn_µmol/l_OW"
"344";"Na_2_µmol/l_OW"
"345";"P_µmol/l_OW"
"346";"S_µmol/l_OW"
"347";"Si_µmol/l_OW"
"348";"Zn_µmol/l_OW"
"349";"TOC_µmol/l_OW"
"350";"TN_µmol/l_OW"
"351";"DOC_µmol/l_OW"
"352";"DN_µmol/l_OW"
"353";"blauwalg_ug/l_OW"
"354";"groenalg_ug/l_OW"
"355";"bruinalg_ug/l_OW"
"356";"Chl-a totaal_ug/l_OW"
"357";"DOC_µmol/l_PW"
"358";"DON_µmol/l_PW"
"359";"feP_DW_SB"
"360";"feS_DW_SB"
"361";"feP_PW"
"362";"feS_PW"
"363";"P-AL mg/kg_SB"
"364";"P-AL mg p2o5/100g_SB"
"365";"B_CC_µg/kg_SB"
"366";"Na_CC_mg/kg_SB"
"367";"Mg_CC_mg/kg_SB"
"368";"Al_CC_µg/kg_SB"
"369";"P_CC_mg/kg_SB"
"370";"S_CC_mg/kg_SB"
"371";"K_CC_mg/kg_SB"
"372";"Mn_CC_mg/kg_SB"
"373";"Fe_CC_mg/kg_SB"
"374";"Co_CC_µg/kg_SB"
"375";"Ni_CC_µg/kg_SB"
"376";"Cu_CC_µg/kg_SB"
"377";"Zn_CC_µg/kg_SB"
"378";"Mo_CC_mg/kg_SB"
"379";"N-NH4_CC_mg/kg_SB"
"380";"N-NO3_CC_mg/kg_SB"
"381";"N-NO2_CC_mg/kg_SB"
"382";"P-PO4_CC_mg/kg_SB"
"383";"pH_CC_SB"
"384";"SiO2_xrf_g/kg_SB"
"385";"TiO2_xrf_g/kg_SB"
"386";"Al2O3_xrf_g/kg_SB"
"387";"Fe2O3_xrf_g/kg_SB"
"388";"MnO_xrf_mg/kg_SB"
"389";"MgO_xrf_g/kg_SB"
"390";"CaO_xrf_g/kg_SB"
"391";"Na2O_xrf_g/kg_SB"
"392";"K2O_xrf_g/kg_SB"
"393";"P2O5_xrf_g/kg_SB"
"394";"SO3_xrf_g/kg_SB"
"395";"Cr_xrf_mg/kg_SB"
"396";"Sr_xrf_mg/kg_SB"
"397";"Ni_xrf_mg/kg_SB"
"398";"Ba_xrf_mg/kg_SB"
"399";"Cu_xrf_mg/kg_SB"
"400";"Zn_xrf_mg/kg_SB"
"401";"Pb_xrf_mg/kg_SB"
"402";"V_xrf_mg/kg_SB"
"403";"Co_xrf_mg/kg_SB"
"404";"Br_xrf_mg/kg_SB"
"405";"Ga_xrf_mg/kg_SB"
"406";"Nb_xrf_mg/kg_SB"
"407";"Moist 105C (%)_SB"
"408";"correction_factor_SB"
"409";"jaar_SB"
"410";"...2_SB"
"411";"SEQ._SB"
"412";"N-NH4 (mg/kg)_SB"
"413";"N-NO3 (mg/kg)_SB"
"414";"N-NO2 (mg/kg)_SB"
"415";"P-PO4 (mg/kg)_SB"
"416";"feP_CC_SB_SB"
"417";"feP_XRF_SB_SB"
"418";"feS_CC_SB_SB"
"419";"feS_XRF_SB_SB"
"420";"P_CC_org_mg/kg_SB"
"421";"monsterdiepte_OR_25"
"422";"...14_OR_25"
"423";"CEC_CO_mmol+/kg_OR_25"
"424";"AL_CO_mmol+/kg_OR_25"
"425";"CA_CO_mmol+/kg_OR_25"
"426";"FE_CO_mmol+/kg_OR_25"
"427";"K_CO_mmol+/kg_OR_25"
"428";"MG_CO_mmol+/kg_OR_25"
"429";"MN_CO_mmol+/kg_OR_25"
"430";"NA_CO_mmol+/kg_OR_25"
"431";"P_CO_mmol-/kg_OR_25"
"432";"S_CO_mmol-/kg_OR_25"
"433";"B_CO_mmol+/kg_OR_25"
"434";"CU_CO_mmol+/kg_OR_25"
"435";"MO_CO_mmol+/kg_OR_25"
"436";"NI_CO_mmol+/kg_OR_25"
"437";"ZN_CO_mmol+/kg_OR_25"
"438";"V_CO_mmol+/kg_OR_25"
"439";"TOC [%]_OR_25"
"440";"TOC [g/kg]_OR_25"
"441";"A_AL_CO_OR_25"
"442";"A_AL_M3_OR_25"
"443";"A_AL_RT_OR_25"
"444";"A_AS_RT_OR_25"
"445";"A_B_CO_OR_25"
"446";"A_B_M3_OR_25"
"447";"A_BR_RT_OR_25"
"448";"A_C_OF_OR_25"
"449";"A_C_RT_OR_25"
"450";"A_CA_CO_OR_25"
"451";"A_CA_M3_OR_25"
"452";"A_CA_RT_OR_25"
"453";"A_CEC_CO_OR_25"
"454";"A_CN_OF_OR_25"
"455";"A_CO_M3_OR_25"
"456";"A_CO_RT_OR_25"
"457";"A_CR_RT_OR_25"
"458";"A_CU_M3_OR_25"
"459";"A_CU_RT_OR_25"
"460";"A_DENSITY_SA_OR_25"
"461";"A_EC_WA_OR_25"
"462";"A_FE_CO_OR_25"
"463";"A_FE_M3_OR_25"
"464";"A_FE_RT_OR_25"
"465";"A_K_CO_OR_25"
"466";"A_K_M3_OR_25"
"467";"A_K_RT_OR_25"
"468";"A_MG_CO_OR_25"
"469";"A_MG_M3_OR_25"
"470";"A_MG_RT_OR_25"
"471";"A_MN_CO_OR_25"
"472";"A_MN_M3_OR_25"
"473";"A_MN_RT_OR_25"
"474";"A_MO_CO_OR_25"
"475";"A_MO_M3_OR_25"
"476";"A_N_RT_OR_25"
"477";"A_NA_CO_OR_25"
"478";"A_NA_RT_OR_25"
"479";"A_NB_RT_OR_25"
"480";"A_NI_RT_OR_25"
"481";"A_P_M3_OR_25"
"482";"A_P_RT_OR_25"
"483";"A_PB_RT_OR_25"
"484";"A_PH_KCL_OR_25"
"485";"A_RB_RT_OR_25"
"486";"A_S_RT_OR_25"
"487";"A_SC_RT_OR_25"
"488";"A_SI_RT_OR_25"
"489";"A_SR_RT_OR_25"
"490";"A_TI_RT_OR_25"
"491";"A_V_RT_OR_25"
"492";"A_Y_RT_OR_25"
"493";"A_ZN_CO_OR_25"
"494";"A_ZN_M3_OR_25"
"495";"A_ZN_RT_OR_25"
"496";"Z_AFSLIB_SA_OR_25"
"497";"Z_B_CACL2_OR_25"
"498";"Z_CACO3_IF_OR_25"
"499";"Z_CLAY_SA_OR_25"
"500";"Z_CO_CACL2_OR_25"
"501";"Z_CU_CACL2_OR_25"
"502";"Z_FE_CACL2_OR_25"
"503";"Z_K_CACL2_OR_25"
"504";"Z_K_HCL_OR_25"
"505";"Z_MG_CACL2_OR_25"
"506";"Z_MN_CACL2_OR_25"
"507";"Z_NA_CACL2_OR_25"
"508";"Z_OM1_OF_OR_25"
"509";"Z_P_AL_OR_25"
"510";"Z_P_CACL2_OR_25"
"511";"Z_P_WA1_OR_25"
"512";"Z_SAND_SA_OR_25"
"513";"Z_SE_CACL2_OR_25"
"514";"Z_SI_CACL2_OR_25"
"515";"Z_SILT_SA_OR_25"
"516";"Z_SOILTYPENL_SA_OR_25"
"517";"Z_SSUPPLY_RT_OR_25"
"518";"Z_ZN_CACL2_OR_25"
"519";"Ca_M3_mg/kg_OR_25"
"520";"K _M3_mg/kg_OR_25"
"521";"Mg_M3_mg/kg_OR_25"
"522";"P _M3_mg/kg_OR_25"
"523";"S _M3_mg/kg_OR_25"
"524";"Al_M3_mg/kg_OR_25"
"525";"B _M3_mg/kg_OR_25"
"526";"Cu_M3_mg/kg_OR_25"
"527";"Fe_M3_mg/kg_OR_25"
"528";"Mn_M3_mg/kg_OR_25"
"529";"Mo_M3_mg/kg_OR_25"
"530";"Ni_M3_mg/kg_OR_25"
"531";"Zn_M3_mg/kg_OR_25"
"532";"Na_M3_mg/kg_OR_25"
"533";"V _M3_mg/kg_OR_25"
"534";"Co_M3_mg/kg_OR_25"
"535";"P-AL mg/kg_OR_25"
"536";"P-AL mg p2o5/100g_OR_25"
"537";"B_CC_µg/kg_OR_25"
"538";"Na_CC_mg/kg_OR_25"
"539";"Mg_CC_mg/kg_OR_25"
"540";"Al_CC_µg/kg_OR_25"
"541";"P_CC_mg/kg_OR_25"
"542";"S_CC_mg/kg_OR_25"
"543";"K_CC_mg/kg_OR_25"
"544";"Mn_CC_mg/kg_OR_25"
"545";"Fe_CC_mg/kg_OR_25"
"546";"Co_CC_µg/kg_OR_25"
"547";"Ni_CC_µg/kg_OR_25"
"548";"Cu_CC_µg/kg_OR_25"
"549";"Zn_CC_µg/kg_OR_25"
"550";"Mo_CC_mg/kg_OR_25"
"551";"N-NH4_CC_mg/kg_OR_25"
"552";"N-NO3_CC_mg/kg_OR_25"
"553";"N-NO2_CC_mg/kg_OR_25"
"554";"P-PO4_CC_mg/kg_OR_25"
"555";"pH_CC_OR_25"
"556";"SiO2_xrf_g/kg_OR_25"
"557";"TiO2_xrf_g/kg_OR_25"
"558";"Al2O3_xrf_g/kg_OR_25"
"559";"Fe2O3_xrf_g/kg_OR_25"
"560";"MnO_xrf_mg/kg_OR_25"
"561";"MgO_xrf_g/kg_OR_25"
"562";"CaO_xrf_g/kg_OR_25"
"563";"Na2O_xrf_g/kg_OR_25"
"564";"K2O_xrf_g/kg_OR_25"
"565";"P2O5_xrf_g/kg_OR_25"
"566";"SO3_xrf_g/kg_OR_25"
"567";"Cr_xrf_mg/kg_OR_25"
"568";"Sr_xrf_mg/kg_OR_25"
"569";"Ni_xrf_mg/kg_OR_25"
"570";"Ba_xrf_mg/kg_OR_25"
"571";"Cu_xrf_mg/kg_OR_25"
"572";"Zn_xrf_mg/kg_OR_25"
"573";"Pb_xrf_mg/kg_OR_25"
"574";"V_xrf_mg/kg_OR_25"
"575";"Co_xrf_mg/kg_OR_25"
"576";"Br_xrf_mg/kg_OR_25"
"577";"Ga_xrf_mg/kg_OR_25"
"578";"Nb_xrf_mg/kg_OR_25"
"579";"Moist 105C (%)_OR_25"
"580";"correction_factor_OR_25"
"581";"jaar_OR_25"
"582";"SEQ._OR_25"
"583";"N-NH4 (mg/kg)_OR_25"
"584";"N-NO3 (mg/kg)_OR_25"
"585";"N-NO2 (mg/kg)_OR_25"
"586";"P-PO4 (mg/kg)_OR_25"
"587";"feP_CC_SB_OR_25"
"588";"feP_XRF_SB_OR_25"
"589";"feS_CC_SB_OR_25"
"590";"feS_XRF_SB_OR_25"
"591";"P_CC_org_mg/kg_OR_25"
"592";"basen_bez_OR_25"
"593";"OS_perc_OR_25"
"594";"monsterdiepte_OR_50"
"595";"...14_OR_50"
"596";"CEC_CO_mmol+/kg_OR_50"
"597";"AL_CO_mmol+/kg_OR_50"
"598";"CA_CO_mmol+/kg_OR_50"
"599";"FE_CO_mmol+/kg_OR_50"
"600";"K_CO_mmol+/kg_OR_50"
"601";"MG_CO_mmol+/kg_OR_50"
"602";"MN_CO_mmol+/kg_OR_50"
"603";"NA_CO_mmol+/kg_OR_50"
"604";"P_CO_mmol-/kg_OR_50"
"605";"S_CO_mmol-/kg_OR_50"
"606";"B_CO_mmol+/kg_OR_50"
"607";"CU_CO_mmol+/kg_OR_50"
"608";"MO_CO_mmol+/kg_OR_50"
"609";"NI_CO_mmol+/kg_OR_50"
"610";"ZN_CO_mmol+/kg_OR_50"
"611";"V_CO_mmol+/kg_OR_50"
"612";"TOC [%]_OR_50"
"613";"TOC [g/kg]_OR_50"
"614";"A_AL_CO_OR_50"
"615";"A_AL_M3_OR_50"
"616";"A_AL_RT_OR_50"
"617";"A_AS_RT_OR_50"
"618";"A_B_CO_OR_50"
"619";"A_B_M3_OR_50"
"620";"A_BR_RT_OR_50"
"621";"A_C_OF_OR_50"
"622";"A_C_RT_OR_50"
"623";"A_CA_CO_OR_50"
"624";"A_CA_M3_OR_50"
"625";"A_CA_RT_OR_50"
"626";"A_CEC_CO_OR_50"
"627";"A_CN_OF_OR_50"
"628";"A_CO_M3_OR_50"
"629";"A_CO_RT_OR_50"
"630";"A_CR_RT_OR_50"
"631";"A_CU_M3_OR_50"
"632";"A_CU_RT_OR_50"
"633";"A_DENSITY_SA_OR_50"
"634";"A_EC_WA_OR_50"
"635";"A_FE_CO_OR_50"
"636";"A_FE_M3_OR_50"
"637";"A_FE_RT_OR_50"
"638";"A_K_CO_OR_50"
"639";"A_K_M3_OR_50"
"640";"A_K_RT_OR_50"
"641";"A_MG_CO_OR_50"
"642";"A_MG_M3_OR_50"
"643";"A_MG_RT_OR_50"
"644";"A_MN_CO_OR_50"
"645";"A_MN_M3_OR_50"
"646";"A_MN_RT_OR_50"
"647";"A_MO_CO_OR_50"
"648";"A_MO_M3_OR_50"
"649";"A_N_RT_OR_50"
"650";"A_NA_CO_OR_50"
"651";"A_NA_RT_OR_50"
"652";"A_NB_RT_OR_50"
"653";"A_NI_RT_OR_50"
"654";"A_P_M3_OR_50"
"655";"A_P_RT_OR_50"
"656";"A_PB_RT_OR_50"
"657";"A_PH_KCL_OR_50"
"658";"A_RB_RT_OR_50"
"659";"A_S_RT_OR_50"
"660";"A_SC_RT_OR_50"
"661";"A_SI_RT_OR_50"
"662";"A_SR_RT_OR_50"
"663";"A_TI_RT_OR_50"
"664";"A_V_RT_OR_50"
"665";"A_Y_RT_OR_50"
"666";"A_ZN_CO_OR_50"
"667";"A_ZN_M3_OR_50"
"668";"A_ZN_RT_OR_50"
"669";"Z_AFSLIB_SA_OR_50"
"670";"Z_B_CACL2_OR_50"
"671";"Z_CACO3_IF_OR_50"
"672";"Z_CLAY_SA_OR_50"
"673";"Z_CO_CACL2_OR_50"
"674";"Z_CU_CACL2_OR_50"
"675";"Z_FE_CACL2_OR_50"
"676";"Z_K_CACL2_OR_50"
"677";"Z_K_HCL_OR_50"
"678";"Z_MG_CACL2_OR_50"
"679";"Z_MN_CACL2_OR_50"
"680";"Z_NA_CACL2_OR_50"
"681";"Z_OM1_OF_OR_50"
"682";"Z_P_AL_OR_50"
"683";"Z_P_CACL2_OR_50"
"684";"Z_P_WA1_OR_50"
"685";"Z_SAND_SA_OR_50"
"686";"Z_SE_CACL2_OR_50"
"687";"Z_SI_CACL2_OR_50"
"688";"Z_SILT_SA_OR_50"
"689";"Z_SOILTYPENL_SA_OR_50"
"690";"Z_SSUPPLY_RT_OR_50"
"691";"Z_ZN_CACL2_OR_50"
"692";"Ca_M3_mg/kg_OR_50"
"693";"K _M3_mg/kg_OR_50"
"694";"Mg_M3_mg/kg_OR_50"
"695";"P _M3_mg/kg_OR_50"
"696";"S _M3_mg/kg_OR_50"
"697";"Al_M3_mg/kg_OR_50"
"698";"B _M3_mg/kg_OR_50"
"699";"Cu_M3_mg/kg_OR_50"
"700";"Fe_M3_mg/kg_OR_50"
"701";"Mn_M3_mg/kg_OR_50"
"702";"Mo_M3_mg/kg_OR_50"
